spot_id,SPOT_REGION,SPOT_COUNTRY,Spot_Name,description,SPOT_TYPE,Longitude,Latitude,GoogleEarth_Link,Active,SPOT_FLAG,country_id,region_id,SESSION_SPOT,Class_ID,Long,Lat,date_add,NRSessions
4564,-,Sweden,"Lauviken, Gotland","Big open water bay. Shallow water, big waves.",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Lauviken, Gotland,+Sweden",1,SE,233,495,"Lauviken, Gotland - Sweden",24,18.6951222,57.30373665,2014-07-09 23:03:36.653,15
4565,-,Sweden,"Kyllaj, Gotland",Open sea. Good rigging possibilities by the parking in the harbour.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Kyllaj, Gotland,+Sweden",1,SE,233,495,"Kyllaj, Gotland - Sweden",24,NULL,NULL,2014-07-11 21:32:19.743,1
4567,Kalmar,Sweden,"Nedra Ålebäck, Öland",NE and SE is good wind directions. Not a speed spoot beacuse of waves and stones.,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Nedra Ålebäck, Öland,+Sweden",1,SE,233,96,"Nedra Ålebäck, Öland Kalmar Sweden",-1,NULL,NULL,2014-07-12 19:29:06.203,1
4569,-,United Kingdom,Loch Lomond,Loch in Scotland,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Loch Lomond,+United Kingdom",1,UK,268,530,Loch Lomond - United Kingdom,25,NULL,NULL,2014-07-18 21:13:21.610,1
4570,Slupsk,Poland,Jez. Gardno,-,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Jez. Gardno,+Poland",1,PL,217,226,Jez. Gardno Slupsk Poland,25,17.14278994,54.64411005,2014-07-21 14:38:05.503,160
4571,-,Spain,La Azohía,Great for slalom and freestyle,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=La Azohía,+Spain",1,ES,107,369,La Azohía - Spain,24,NULL,NULL,2014-07-26 15:59:56.697,2
4572,-,Hungary,Balaton Csopak,"North side of Balaton, beachside",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Balaton Csopak,+Hungary",1,HU,137,399,Balaton Csopak - Hungary,25,NULL,NULL,2014-07-26 20:11:12.340,2
4573,-,Spain,"Orzales, Embalse del Ebro",Buen spot con térmico en verano.,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Orzales, Embalse del Ebro,+Spain",1,ES,107,369,"Orzales, Embalse del Ebro - Spain",25,NULL,NULL,2014-07-26 21:24:54.937,1
4574,-,Finland,Loviisa,Loviisa bay,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Loviisa,+Finland",1,FI,109,371,Loviisa - Finland,24,NULL,NULL,2014-07-27 16:42:58.653,2
4575,-,Denmark,Ceres Strand - Korsør,On the Great Belt (Storebælt),Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Ceres Strand - Korsør,+Denmark",1,DK,98,360,Ceres Strand - Korsør - Denmark,24,NULL,NULL,2014-07-29 21:30:30.300,1
4576,Corse,France,maora beach corsica ,maora beach near bonifacio,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=maora beach corsica ,+France",1,FR,114,47,maora beach corsica  Corse France,24,NULL,NULL,2014-08-05 07:23:51.973,1
4577,Noord-Holland,Netherlands,Texel Paal 19,Kogerstrand,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Texel Paal 19,+Netherlands",1,NL,202,162,Texel Paal 19 Noord-Holland Netherlands,24,NULL,NULL,2014-08-05 14:28:25.563,1
4583,British Columbia,Canada,Harrison Lake,Glacier fed lake 100km east of Vancouver,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Harrison Lake,+Canada",1,CA,76,27,Harrison Lake British Columbia Canada,25,NULL,NULL,2014-08-09 04:27:50.313,9
4584,-,Italy,"Baitoni wind Bay, Lake Idro","nice place, very clean water and wind at about 14.00 almost every day in the summer",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Baitoni wind Bay, Lake Idro,+Italy",1,IT,147,409,"Baitoni wind Bay, Lake Idro - Italy",25,NULL,NULL,2014-08-09 10:40:00.037,12
4585,-,Denmark,Binderup Strand,Lillebælt syd for Kolding,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Binderup Strand,+Denmark",1,DK,98,360,Binderup Strand - Denmark,24,NULL,NULL,2014-08-10 17:49:48.057,2
4586,Massachusetts,United States,Chauncy Lake,Inland lake in Westborough MA,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Chauncy Lake,+United States",1,US,269,128,Chauncy Lake Massachusetts United States,25,NULL,NULL,2014-08-12 15:52:21.347,2
4587,Maine,United States,Parker Pond,Inland lake in Chesterville Maine,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Parker Pond,+United States",1,US,269,133,Parker Pond Maine United States,25,-70.0292291,44.4968639,2014-08-12 15:53:18.430,2
4588,-,Germany,Roggow / Salzhaff,"northeastern part of the Salzhaff, flatwater to choppy conditions, works with southwest, west to northeast winds, in summertime sea weed",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Roggow / Salzhaff,+Germany",1,DE,96,358,Roggow / Salzhaff - Germany,25,NULL,NULL,2014-08-12 21:04:51.007,4
4589,Massachusetts,United States,"Lake Quannapowitt, Wakefield MA",In land lake,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Lake Quannapowitt, Wakefield MA,+United States",1,US,269,128,"Lake Quannapowitt, Wakefield MA Massachusetts United States",25,-71.07835917,42.51582139,2014-08-13 17:25:08.807,23
4590,Utrecht,Netherlands,Hagestein put Everstein,recreatieplas everstein,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Hagestein put Everstein,+Netherlands",1,NL,202,262,Hagestein put Everstein Utrecht Netherlands,25,NULL,NULL,2014-08-17 09:45:59.177,1
4591,-,Greece,Niko's place,Situated at the aperture of Korfo's bay,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Niko's place,+Greece",1,GR,126,388,Niko's place - Greece,24,NULL,NULL,2014-08-17 16:47:43.050,1
4597,-,Croatia,Filip i Jakov ,Sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Filip i Jakov ,+Croatia",1,HR,135,397,Filip i Jakov  - Croatia,24,NULL,NULL,2014-08-17 19:32:19.510,1
4598,Noord-Brabant,Netherlands,Gat van de Vissen,"Meertje in de Biesbos, recht aan de Amer.",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Gat van de Vissen,+Netherlands",1,NL,202,146,Gat van de Vissen Noord-Brabant Netherlands,25,4.707692,51.723985,2014-08-18 16:28:10.047,1
4599,-,Germany,Gräbendorf,Brandenburg,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Gräbendorf,+Germany",1,DE,96,358,Gräbendorf - Germany,25,NULL,NULL,2014-08-18 16:44:34.930,9
4603,-,Italy,Riva del Garda,Ora wind ,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Riva del Garda,+Italy",1,IT,147,409,Riva del Garda - Italy,25,10.84761261,45.87531071,2014-08-21 09:47:31.680,6
4604,-,United Kingdom,blue circle sailing club,situated in cliffe kent,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=blue circle sailing club,+United Kingdom",1,UK,268,530,blue circle sailing club - United Kingdom,25,0.46276265,51.45829325,2014-08-24 10:52:47.110,171
4605,-,Spain,"Fuerteventura, Risco del Paso",Mistral Club,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Fuerteventura, Risco del Paso,+Spain",1,ES,107,369,"Fuerteventura, Risco del Paso - Spain",24,-14.26084331,28.10960712,2014-08-25 12:40:12.690,96
4606,Nord,France,Bassin des Mouettes,Lake near by Lauterbourg,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Bassin des Mouettes,+France",1,FR,114,163,Bassin des Mouettes Nord France,25,NULL,NULL,2014-08-29 10:30:33.510,1
4607,Stockholm,Sweden,Stora Värtan,"En ganska kass inomskärsspot. Byigt, stökig sjö och lä bakom öar.",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Stora Värtan,+Sweden",1,SE,233,235,Stora Värtan Stockholm Sweden,24,18.12640492,59.42672691,2014-08-29 20:41:00.063,36
4608,-,United Kingdom,GRANDE HARVRE BAY,GUERNSEY,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=GRANDE HARVRE BAY,+United Kingdom",1,UK,268,530,GRANDE HARVRE BAY - United Kingdom,24,NULL,NULL,2014-08-30 12:11:33.967,2
4609,-,Sweden,Ruds badplats,Östra sidan av Hammarö (Karlstad).,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Ruds badplats,+Sweden",1,SE,233,495,Ruds badplats - Sweden,25,NULL,NULL,2014-08-31 13:48:12.800,1
4610,-,Germany,Rottachsee,Lake,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Rottachsee,+Germany",1,DE,96,358,Rottachsee - Germany,25,10.3712711,47.63703318,2014-09-03 17:01:53.230,10
4611,-,Russia,"Oka, Golnyj bugor",River,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Oka, Golnyj bugor,+Russia",1,RU,227,489,"Oka, Golnyj bugor - Russia",23,NULL,NULL,2014-09-03 19:43:36.803,1
4612,-,Spain,Pantano de Rules,Perfecto para slalom y freestyle,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Pantano de Rules,+Spain",1,ES,107,369,Pantano de Rules - Spain,25,-3.524799674,36.888924,2014-09-06 21:39:03.343,105
4613,-,United Kingdom,Longniddry,Good spot west of Edinburgh that holds a W and NW. Gusty in anything with South in it. Very rocky though.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Longniddry,+United Kingdom",1,UK,268,530,Longniddry - United Kingdom,24,NULL,NULL,2014-09-07 04:06:38.487,4
4614,NULL,Denmark,Kobenhavn,Harbour race,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Kobenhavn,+Denmark",1,DK,98,0,Kobenhavn  Denmark,-3,12.51855425,55.6303861,2014-09-09 17:39:31.910,5
4615,New Jersey,United States,"Barnegat Bay, Shelter Cove","This seldom used launch faces East into Barnegat Bay.  It is located  just north of Tom's Cove.  As the name says, peninsulas on both sides shelter the launch area from NNE and SSE winds.",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Barnegat Bay, Shelter Cove,+United States",1,US,269,156,"Barnegat Bay, Shelter Cove New Jersey United States",24,NULL,NULL,2014-09-10 23:24:35.220,6
4616,-,Spain,Mojacar - Ankara,"Great for South, bump and jump",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Mojacar - Ankara,+Spain",1,ES,107,369,Mojacar - Ankara - Spain,24,NULL,NULL,2014-09-15 19:01:11.113,6
4617,Rhone-Alpes,France,Lac Leman Messery,Choppy lake sailing,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Lac Leman Messery,+France",1,FR,114,209,Lac Leman Messery Rhone-Alpes France,25,NULL,NULL,2014-09-16 19:22:51.083,1
4621,NULL,Netherlands,Grote Wielen,Surfclub PZV de Wielen,Lake,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Grote Wielen,+Netherlands",1,NL,202,0,Grote Wielen  Netherlands,25,5.826703021,53.20679363,2014-09-21 19:51:51.260,105
4623,Stockholm,Sweden,Fysingen,liten sjö bra på rakt nord och kanske på syd?,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Fysingen,+Sweden",1,SE,233,235,Fysingen Stockholm Sweden,24,17.92577302,59.57002084,2014-09-22 18:15:04.220,28
4624,Poitou-Charentes,France,Le Cébron,Barrage du Cébron 79600 St Loup Lamairé,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Le Cébron,+France",1,FR,114,195,Le Cébron Poitou-Charentes France,25,NULL,NULL,2014-09-22 19:30:56.173,1
4625,California,United States,Riverview Park,Pittsburg,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Riverview Park,+United States",1,US,269,35,Riverview Park California United States,23,NULL,NULL,2014-09-24 19:35:35.497,3
4627,-,Ukraine,Zatoka Yaht Club,Liman,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Zatoka Yaht Club,+Ukrainian SSR",1,UA,266,528,Zatoka Yaht Club - Ukraine,24,NULL,NULL,2014-09-27 09:31:34.880,3
4629,Stockholm,Sweden,Stora Essingen,Mälaren (between Ålsten (Bromma) and Hägersten.,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Stora Essingen,+Sweden",1,SE,233,235,Stora Essingen Stockholm Sweden,25,NULL,NULL,2014-09-28 21:30:36.093,1
4630,New South Wales,Australia,Kyeemagh,Kyeemagh,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Kyeemagh,+Australia",1,AU,53,166,Kyeemagh New South Wales Australia,24,151.1559095,-33.9827335,2014-09-30 03:19:14.637,4
4631,-,Greece,Punda Neapolis,Sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Punda Neapolis,+Greece",1,GR,126,388,Punda Neapolis - Greece,24,NULL,NULL,2014-10-01 10:36:03.570,2
4632,NULL,Netherlands,"Westeinderplassen, Aalsmeer",Homespot of the WSCA,Lake,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Westeinderplassen, Aalsmeer,+Netherlands",1,NL,202,0,"Westeinderplassen, Aalsmeer  Netherlands",25,4.743110861,52.2612873,2014-10-01 22:25:43.297,81
4635,-,Germany,Dierhagen (Hafen) / Saaler Bodden,"Best winddirections from south to east up to north, choppy, but no seaweed",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Dierhagen (Hafen) / Saaler Bodden,+Germany",1,DE,96,358,Dierhagen (Hafen) / Saaler Bodden - Germany,25,NULL,NULL,2014-10-05 17:21:13.587,2
4636,Zeeland,Netherlands,Veerse Meer - Zuidvlietpolder,Bij den boer,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Veerse Meer - Zuidvlietpolder,+Netherlands",1,NL,202,294,Veerse Meer - Zuidvlietpolder Zeeland Netherlands,25,3.837258798,51.54908628,2014-10-07 19:05:02.767,22
4637,-,Denmark,Studstrup,16 km nord for Aarhus ,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Studstrup,+Denmark",1,DK,98,360,Studstrup - Denmark,24,10.35579257,56.25870719,2014-10-07 21:02:12.870,25
4638,-,Slovakia,Slnava,Damm near city of Piestany,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Slnava,+Slovakia",1,SQ,243,505,Slnava - Slovakia,25,17.8140757,48.5519977,2014-10-09 18:54:24.717,1
4640,-,Italy,"Perelli, Piombino",Spo wave che in condizioni di vento leggero può essere anche un ottimo spot da slalom,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Perelli, Piombino,+Italy",1,IT,147,409,"Perelli, Piombino - Italy",24,NULL,NULL,2014-10-11 18:12:23.340,1
4643,-,Spain,"Mar Menor, CWMM Arena",El lugar perfecto para los lebeches,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Mar Menor, CWMM Arena,+Spain",1,ES,107,369,"Mar Menor, CWMM Arena - Spain",24,-0.7323593,37.64950885,2014-10-13 07:28:10.517,5
4644,-,United Kingdom,Ainsdale,..,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Ainsdale,+United Kingdom",1,UK,268,530,Ainsdale - United Kingdom,24,NULL,NULL,2014-10-18 20:21:20.160,1
4645,Zuid-Holland,Netherlands,Delftse Hout,Recreatieplas de Delftse Hout,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Delftse Hout,+Netherlands",1,NL,202,298,Delftse Hout Zuid-Holland Netherlands,25,NULL,NULL,2014-10-22 15:58:18.217,1
4646,-,Germany,Ruppiner See,Land Brandenburg,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Ruppiner See,+Germany",1,DE,96,358,Ruppiner See - Germany,25,12.8164827,52.920664,2014-10-25 19:03:07.990,6
4649,Vestfold,Norway,Indre Havn Horten,"North west is best, but works also OK on east and west",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Indre Havn Horten,+Norway",1,NO,203,270,Indre Havn Horten Vestfold Norway,24,10.4783855,59.43619675,2014-10-26 15:52:57.087,25
4650,New Jersey,United States,LBI Harvey Cedars,"Local Knowledge, on a SE,S, and SW, there is a place called the terrain park 2 to 4 tacks upwind of sunset park. Glass flatwater behind an island and peninsulas",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=LBI Harvey Cedars,+United States",1,US,269,156,LBI Harvey Cedars New Jersey United States,24,-74.16127285,39.70765,2014-10-26 23:22:51.343,9
4651,New Jersey,United States,"LBI 25th St., Barnegat Light",Beginner to Expert (Flatwater) Nice beach for rigging and very shallow,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=LBI 25th St., Barnegat Light,+United States",1,US,269,156,"LBI 25th St., Barnegat Light New Jersey United States",24,-74.13539805,39.75768385,2014-10-26 23:25:51.833,8
4652,NULL,Netherlands,Rotterdam Hillegersberg,Rotterdam Hillegersberg,Lake,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Rotterdam Hillegersberg,+Netherlands",1,NL,202,0,Rotterdam Hillegersberg  Netherlands,25,NULL,NULL,2014-10-29 19:00:29.400,1
4657,-,Denmark,Alrø,Horsens Fjord ved Alrø dæmningen,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Alrø,+Denmark",1,DK,98,360,Alrø - Denmark,25,10.15841756,55.88151388,2014-11-01 21:54:41.813,15
4658,-,Denmark,Ho Bugt,"Hjerting north of Esbjerg at ""Ho Bugt Sejlklub""",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Ho Bugt,+Denmark",1,DK,98,360,Ho Bugt - Denmark,24,8.342075043,55.52184831,2014-11-02 22:06:52.630,249
4659,-,Croatia,"Jadrtovac, Sibenik","sea lagoon near Sibenik, best speed spot in Croatia",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Jadrtovac, Sibenik,+Croatia",1,HR,135,397,"Jadrtovac, Sibenik - Croatia",24,NULL,NULL,2014-11-05 20:01:35.473,3
4660,-,Bahrain,Nurana,Reclaimed land north of Barbar,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Nurana,+Bahrain",1,BH,62,324,Nurana - Bahrain,24,50.4943186,26.2516518,2014-11-06 08:48:47.053,5
4661,Florida,United States,Islamorada,Guy Harvey Resort to Alligator Lighthouse,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Islamorada,+United States",1,US,269,61,Islamorada Florida United States,24,NULL,NULL,2014-11-07 04:16:16.793,1
4663,-,Greece,tholi ,nice place the water is 40-60 cm ,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=tholi ,+Greece",1,GR,126,388,tholi  - Greece,25,21.26584785,38.32199378,2014-11-07 17:04:22.250,73
4664,-,Netherlands Antilles,Spaanse Water,Curacao,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Spaanse Water,+Netherlands Antilles",1,AN,47,309,Spaanse Water - Netherlands Antilles,25,-68.86049858,12.07810732,2014-11-08 18:28:27.183,11
4665,-,Netherlands Antilles,St. Jorisbaai,Curacao,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=St. Jorisbaai,+Netherlands Antilles",1,AN,47,309,St. Jorisbaai - Netherlands Antilles,25,-68.8212267,12.12235045,2014-11-08 18:29:27.553,2
4666,Illinois,United States,Lake Michigan,Large Inland Sea.,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Lake Michigan,+United States",1,US,269,83,Lake Michigan Illinois United States,25,NULL,NULL,2014-11-08 22:17:57.997,2
4667,-,United Kingdom,Bognor Regis,BRYC,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Bognor Regis,+United Kingdom",1,UK,268,530,Bognor Regis - United Kingdom,24,-0.6847176,50.771224,2014-11-09 18:00:26.397,49
4668,-,Sweden,Lundåkrahamnen,Shallow,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Lundåkrahamnen,+Sweden",1,SE,233,495,Lundåkrahamnen - Sweden,24,12.85400426,55.85367547,2014-11-10 17:57:42.080,7
4669,Auckland,New Zealand,"Manly, Whangaparaoa",Sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Manly, Whangaparaoa,+New Zealand",1,NZ,208,7,"Manly, Whangaparaoa Auckland New Zealand",24,174.7553842,-36.62052987,2014-11-15 08:20:38.047,5
4670,-,Sweden,Lundåkrabukten,Öresund,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Lundåkrabukten,+Sweden",1,SE,233,495,Lundåkrabukten - Sweden,24,13.87001166,30.89231222,2014-11-15 10:41:20.670,15
4671,-,Germany,Grimnitzsee,Brandenburg,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Grimnitzsee,+Germany",1,DE,96,358,Grimnitzsee - Germany,25,13.59523179,52.63262992,2014-11-16 14:15:34.763,5
4672,-,Denmark,Hejlsminde,500 m north of Dunckerbeck Surf School,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Hejlsminde,+Denmark",1,DK,98,360,Hejlsminde - Denmark,24,9.635133657,55.35593481,2014-11-16 16:27:18.933,35
4673,-,United Kingdom,Chasewater,Chasewater Sailing Club,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Chasewater,+United Kingdom",1,UK,268,530,Chasewater - United Kingdom,25,-1.94889365,52.6685045,2014-11-16 18:09:41.517,52
4674,-,Spain,Carboneras - Playa del Lancon,"Se navega con Levante. Algo de chopi, viento limpio. Orilla fácil.",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Carboneras - Playa del Lancon,+Spain",1,ES,107,369,Carboneras - Playa del Lancon - Spain,24,NULL,NULL,2014-11-22 15:59:13.113,1
4675,-,Denmark,Nivå,Nivå Windsurf Club Denmark,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Nivå,+Denmark",1,DK,98,360,Nivå - Denmark,24,12.34188069,55.90815353,2014-12-04 08:57:00.587,25
4676,New Jersey,United States,Island Beach State Park - Sedge Island,"https://www.google.com/maps/place/Island+Beach+State+Park/@39.7983333,-74.0835,3a,75y,90t/data=!3m5!1e2!3m3!1s-QRKZq5-yzd8%2FTUHYSoUg1rI%2FAAAAAAAAA6M%2Fe8YVDdqrYOg!2e4!3e15!4m2!3m1!1s0x89c1a26889944dd5:0x9487ec0217ca2687",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Island Beach State Park - Sedge Island,+United States",1,US,269,156,Island Beach State Park - Sedge Island New Jersey United States,24,-74.11627082,39.79689708,2014-12-04 23:37:12.993,6
4677,Delaware,United States,"Augustine Beach, Port Penn, Delaware","http://windsurfresource.com/augustine.htm 39.509806, -75.575421",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Augustine Beach, Port Penn, Delaware,+United States",1,US,269,51,"Augustine Beach, Port Penn, Delaware Delaware United States",24,NULL,NULL,2014-12-05 01:35:55.600,1
4678,-,Spain,Palmanova,Bahia,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Palmanova,+Spain",1,ES,107,369,Palmanova - Spain,24,2.54552148,39.51538684,2014-12-10 22:35:00.687,20
4679,Limburg,Netherlands,Grindgat Oost Maarland,"parkeren bij Hoge Weerd; vlagerige wind, met draaipunten halverwege; vanaf zww en westelijker staat St Pietersberg in de weg",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Grindgat Oost Maarland,+Netherlands",1,NL,202,118,Grindgat Oost Maarland Limburg Netherlands,25,NULL,NULL,2014-12-12 00:12:50.607,1
4680,Nevada,United States,Sparks Marina,Small lake,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Sparks Marina,+United States",1,US,269,169,Sparks Marina Nevada United States,25,NULL,NULL,2014-12-13 19:44:00.573,1
4681,-,Greece,Almyros Volou,slalom wave,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Almyros Volou,+Greece",1,GR,126,388,Almyros Volou - Greece,24,NULL,NULL,2014-12-21 15:51:48.840,2
4682,-,Greece,Golden Beach,it is in the island of Paro the conditios are flat water with many gusts,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Golden Beach,+Greece",1,GR,126,388,Golden Beach - Greece,24,25.2454331,37.00979452,2014-12-25 15:41:27.760,30
4683,Indiana,United States,Wolf Lake,"Small lake close to Lake Michigan, in Hammond, Indiana, USA",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Wolf Lake,+United States",1,US,269,84,Wolf Lake Indiana United States,25,NULL,NULL,2014-12-28 00:26:43.380,2
4690,Rogaland,Norway,Hafrsjord - Ytre,vv,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Hafrsjord - Ytre,+Norway",1,NO,203,208,Hafrsjord - Ytre Rogaland Norway,24,5.61808364,58.95378818,2015-01-02 14:32:31.973,10
4691,Zuid-Holland,Netherlands,"Eendrachtspolder ""de Ruit""","Very small lake, WSW best direction.",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Eendrachtspolder ""de Ruit"",+Netherlands",1,NL,202,298,"Eendrachtspolder ""de Ruit"" Zuid-Holland Netherlands",25,NULL,NULL,2015-01-09 18:55:59.230,1
4692,-,Germany,"Bodensee, Untersee","Northwestern part the three lakes, that make the Bodensee / Lake Constance",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Bodensee, Untersee,+Germany",1,DE,96,358,"Bodensee, Untersee - Germany",25,9.015559161,47.68029751,2015-01-10 18:35:10.160,27
4699,-,Sweden,Genevadsån,Ån löper nästan parallelt med stranden några hundra meter innan den mynnar i havet.,Speed Canal,,,"http://maps.google.com/maps?f=q&hl=en&q=Genevadsån,+Sweden",1,SE,233,495,Genevadsån - Sweden,26,12.93818115,56.5873724,2015-01-17 16:35:07.877,5
4700,Provence-Cote d'Azur,France,Cap d'Ail,Freeride and wave spot. Closest spot to Monaco. Good sailing and windsurfing club,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Cap d'Ail,+France",1,FR,114,194,Cap d'Ail Provence-Cote d'Azur France,24,NULL,NULL,2015-01-20 17:07:23.917,2
4706,Zeeland,Netherlands,Renesse - Watergate ,Sandbar/Beach,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Renesse - Watergate ,+Netherlands",1,NL,202,294,Renesse - Watergate  Zeeland Netherlands,24,3.744026076,51.74192348,2015-01-26 21:24:47.880,4
4707,-,Guadeloupe,le phare de vieux fort,"mise à l eau compliquée; beaucoup de courants, on navigue entre la guadeloupe et les saintes. attention ne jamais naviguer seul car en cas de casse c'est compliqué de rentrer",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=le phare de vieux fort,+Guadeloupe",1,GP,124,386,le phare de vieux fort - Guadeloupe,24,NULL,NULL,2015-02-08 02:13:27.617,9
4708,-,Guadeloupe,viard petit bourg,la plage est moyenne mais elle donne acces a un lagon ultra plat et bien ventilé,-,,,"http://maps.google.com/maps?f=q&hl=en&q=viard petit bourg,+Guadeloupe",1,GP,124,386,viard petit bourg - Guadeloupe,-1,NULL,NULL,2015-02-08 02:27:22.997,4
4712,-,Guadeloupe,les salines gosier,beau spot a faire absolument,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=les salines gosier,+Guadeloupe",1,GP,124,386,les salines gosier - Guadeloupe,24,-61.44330135,16.20026438,2015-02-08 02:36:45.003,3
4713,-,Spain,"Mar Menor, Aeropuerto",good place for speed,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Mar Menor, Aeropuerto,+Spain",1,ES,107,369,"Mar Menor, Aeropuerto - Spain",25,NULL,NULL,2015-02-10 10:38:36.500,1
4714,-,Sweden,Halmstad Västra Stranden,Långgrunt. Långt mellan vågorna vid SV vindrikning.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Halmstad Västra Stranden,+Sweden",1,SE,233,495,Halmstad Västra Stranden - Sweden,24,12.83163365,56.65755253,2015-02-22 13:53:51.473,228
